"pid","assessed_value"
1593,281702.396557011
1594,1046828.18350128
1595,109246.63295519
1596,0
1597,0
1598,214709.490391306
1599,1136001.7574177
1600,107228.314842421
1601,318150.454446468
1602,183193.19119362
1603,200171.734298648
1604,158599.747301174
1605,267349.387454714
1606,105589.99068895
1607,135456.187911331
1608,1063284.00710682
1609,0
1610,231007.416470282
1611,651515.737537723
1612,301662.924616874
1613,266253.221166391
1614,82510.9777570382
1615,1074873.77736684
1616,91541.0884097749
1617,512916.392636358
1618,373917.815060028
1619,256668.485794804
1620,494963.487900959
1621,348943.791810373
1622,383748.036766327
1623,0
1624,650473.257380242
1625,20816.6729280736
1626,820040.279220621
1627,398216.428681023
1628,269320.298865331
1629,73082.2612392852
1630,79332.9239753842
1631,353659.773461968
1632,318741.567837476
1633,121527.116274743
1634,779364.03020525
1635,482900.563248661
1636,209298.292078825
1637,274645.151294872
1638,254346.076823653
1639,308443.045979254
1640,128860.49899611
1641,184195.499660952
1642,300852.876356751
1643,147716.095741095
1644,110201.393277762
1645,370558.006510735
1646,254044.246685536
1647,390238.869705923
1648,66678.7972001557
1649,0
1650,251380.592629223
1651,272144.353610061
1652,101003.551175014
1653,144586.909510207
1654,437899.642509865
1655,0
1656,409590.353129455
1657,254967.118829086
1658,266535.291053689
1659,892478.45652034
1660,250411.406669305
1661,198557.928522916
1662,222423.852412281
1663,0
1664,411557.156258246
1665,263941.256534436
1666,177795.805239383
1667,359214.71219333
1668,0
1669,271684.859957883
1670,186096.0462414
1671,0
1672,241919.586655245
1673,259508.958964978
1674,637508.35816945
1675,152461.489030802
1676,61682.4053705261
1677,333098.257643424
1678,121844.654276466
1679,0
1680,635171.651756915
1681,305014.316046649
1682,121782.900718936
1683,0
1684,142923.163053891
1685,462642.018506988
1686,233597.473468318
1687,75982.1375202877
1688,186448.285731339
1689,228377.969471213
1690,254413.309587408
1691,602437.091374241
1692,242644.312299181
1693,300215.892930177
1694,0
1695,284330.565386969
1696,108236.309518162
1697,252763.797766644
1698,297671.04790009
1699,217647.195849437
1700,0
1701,268637.434921166
1702,45915.5345660909
1703,60674.3810183373
1704,122954.74553008
1705,284152.390318786
1706,228223.973057844
1707,192353.673620137
1708,195995.198420014
1709,285633.259362054
1710,402484.975793431
1711,0
1712,165857.829672919
1713,170175.372476459
1714,675303.780888244
1715,274231.723417073
1716,318578.381838171
1717,165841.17067083
1718,0
1719,0
1720,226095.488311128
1721,740939.19956902
1722,293430.30838736
1723,0
1724,0
1725,968050.869948516
1726,445242.776569008
1727,33553.8742354837
1728,304652.482508816
1729,85963.0711776801
1730,0
1731,281709.804749162
1732,2630110.18110831
1733,0
1734,116242.515792023
1735,0
1736,398063.822880572
1737,0
1738,246702.889239784
1739,172494.267373788
1740,86587.4925592598
1741,320897.176210823
1742,20510.1575346582
1743,98678.061829595
1744,170444.461143132
1745,605810.352031728
1746,910625.517741545
1747,317405.857024042
1748,184790.107385208
1749,0
1750,506644.311128738
1751,272860.875595027
1752,0
1753,573089.726638575
1754,101496.902308881
1755,97433.0678501766
1756,306468.650465436
1757,699889.688332548
1758,284629.345152772
1759,536103.60351515
1760,91184.6330997561
1761,367320.702722322
1762,124840.638822436
1763,0
1764,1551076.29069908
1765,460143.713052192
1766,277910.882202597
1767,0
1768,74213.9955235247
1769,379127.480494699
1770,179074.123342422
1771,291370.626173932
1772,85810.798528691
1773,30648.6446883228
1774,543948.075576767
1775,0
1776,477370.882185404
1777,220734.268312721
1778,0
1779,1208196.26627399
1780,171420.314361936
1781,11521.5714572299
1782,389869.915778885
1783,240881.4613083
1784,200862.143882272
1785,233503.187750821
1786,369790.5085686
1787,0
1788,243500.324227917
1789,442960.867303679
1790,288771.896034448
1791,0
1792,593037.424718909
1793,0
1794,0
1795,67859.3716241103
1796,331687.030646152
1797,296051.229469852
1798,207088.044469363
1799,128667.072798646
1800,345985.640355334
1801,361676.487403488
1802,0
1803,871879.965254038
1804,265203.167300625
1805,27364.3351512358
1806,460345.253265623
1807,0
1808,268624.1607436
1809,209425.314187699
1810,698388.348131594
1811,14934.1707676073
1812,97894.9851954066
1813,0
1814,96502.4737062816
1815,487193.744729988
1816,141068.587312369
1817,0
1818,279301.349391932
1819,208207.826578327
1820,143953.643890827
1821,728316.70047508
1822,239674.177644846
1823,301446.097380797
1824,294001.880884889
1825,0
1826,730300.049699927
1827,193449.398428324
1828,0
1829,987314.80761938
1830,202237.755062436
1831,308177.900618791
1832,269052.953590598
1833,596528.737043032
1834,328201.744033582
1835,1261900.7189358
1836,848148.766337403
1837,245923.582019499
1838,219730.780506031
1839,75042.3543781106
1840,354544.532073951
1841,164936.725130072
1842,0
1843,301010.916996398
1844,136420.5678585
1845,0
1846,0
1847,0
1848,0
1849,242153.984764544
1850,0
1851,246344.070974893
1852,321326.993479271
1853,676382.799773176
1854,138144.174597353
1855,0
1856,989584.275374475
1857,323582.023193998
1858,723521.560302857
1859,210192.585894625
1860,279688.532584231
1861,397835.726898949
1862,0
1863,265761.018690802
1864,119344.2630178
1865,196308.141464701
1866,25913.2771248781
1867,148018.780441087
1868,244455.517788625
1869,150316.488215917
1870,1272895.02883938
1871,335566.890916586
1872,254636.381158259
1873,246147.354413465
1874,0
1875,175894.568334439
1876,424796.68684345
1877,261843.193928559
1878,269856.80784361
1879,466949.992303162
1880,357465.073462434
1881,0
1882,784336.840315102
1883,270572.033528373
1884,0
1885,295477.321290328
1886,0
1887,269686.045495762
1888,66073.65222603
1889,155081.485310513
1890,0
1891,19559.1656657228
1892,41536.8057131208
1893,243549.710831986
1894,211630.627583033
1895,311694.543605355
1896,0
1897,507261.722896819
1898,174958.242512072
1899,438795.97358098
1900,572750.867764062
1901,308862.318748179
1902,249183.201237065
1903,301083.330934086
1904,249031.948348538
1905,565440.047536245
1906,0
1907,148715.464502874
1908,146901.974649376
1909,243486.803256258
1910,144726.149118673
1911,259495.428342375
1912,192397.760636059
1913,65771.3470161925
1914,291312.428279505
1915,108511.000412457
1916,230287.113731437
1917,110393.080808893
1918,519110.737359473
1919,197713.888825491
1920,256037.695143646
1921,74304.2572362979
1922,152829.492148984
1923,360243.016539216
1924,59622.2664975473
1925,547294.268929808
1926,496685.595347345
1927,277933.47234907
1928,147382.94963546
1929,242822.367140718
1930,184025.75761968
1931,693292.643408333
1932,37278.7652351288
1933,74935.9348944989
1934,0
1935,243169.431543192
1936,196889.731728741
1937,117987.880534764
1938,0
1939,301459.381028713
1940,1343270.25963159
1941,188674.404309254
1942,234431.943752229
1943,462733.217051311
1944,664802.868915699
1945,66324.4717904827
1946,586085.823710101
1947,69836.1186282254
1948,309779.183498015
1949,174218.171580589
1950,704702.535443231
1951,118289.276391316
1952,153011.266269185
1953,0
1954,417011.668356388
1955,121273.077926244
1956,277960.375170959
1957,85519.5991209382
1958,99068.8735447971
1959,271698.571315749
1960,825244.472272613
1961,229142.497174838
1962,0
1963,251890.185476902
1964,88441.9552141779
1965,0
1966,21641.0333050944
1967,104278.872343052
1968,461579.907647683
1969,450977.297175389
1970,1787233.72080358
1971,647514.165667446
1972,318301.387581771
1973,316498.623237175
1974,194276.824602538
1975,0
1976,0
1977,0
1978,277728.07186833
1979,147246.599809213
1980,304884.136252325
1981,568859.824428943
1982,51406.6103284625
1983,0
1984,21371.6966949415
1985,0
1986,174565.693352979
1987,0
1988,179681.281279889
1989,0
1990,462940.559532376
1991,183743.135480925
1992,111279.335646364
1993,251397.421032773
1994,53030.7118500389
1995,592581.214867245
1996,331044.560993278
1997,113349.897500487
1998,190635.883405298
1999,127222.679219938
2000,1165861.42830252
2001,388196.555489095
2002,0
2003,122685.155429914
2004,160467.213874672
2005,351734.043831638
2006,343484.779357149
2007,33278.1446157356
2008,228699.192830675
2009,440414.332999109
2010,348533.325526457
2011,206813.187494252
2012,206226.634389601
2013,0
2014,295026.913809817
2015,247354.674445142
2016,1065683.93214233
2017,1512006.69893096
2018,167096.623953938
2019,937683.961820364
2020,238369.697369218
2021,260356.09810347
2022,262595.229122148
2023,0
2024,160149.810312847
2025,287210.866361821
2026,49866.7778367892
2027,211145.945794633
2028,272801.33445811
2029,426536.619929389
2030,0
2031,20067.363303287
2032,234705.33086138
2033,142605.900865874
2034,476266.280761011
2035,41312.5364177966
2036,340324.908870278
2037,352908.831312648
2038,198185.093979179
2039,171557.288810998
2040,293311.851491878
2041,178481.374763544
2042,0
2043,268788.598752865
2044,306115.475710554
2045,453035.823031588
2046,698685.150051852
2047,95973.9460924947
2048,569281.324938477
2049,1031663.24108529
2050,47479.0296429205
2051,1038288.8249616
2052,110580.699079893
2053,0
2054,156302.284104116
2055,161898.948113391
2056,371067.588218991
2057,240045.273471171
2058,0
2059,203629.704878233
2060,273006.335662223
2061,266607.747484057
2062,0
2063,41129.8362281561
2064,0
2065,153303.247418725
2066,213891.844186239
2067,174108.04401493
2068,278054.174320477
2069,110408.714603709
2070,279353.984373637
2071,262993.068491779
2072,1056044.59377824
2073,97235.9921411111
2074,107359.310772424
2075,0
2076,672738.143480246
2077,1466621.94380159
2078,163792.09381083
2079,0
2080,0
2081,237690.785411862
2082,290803.311704133
2083,325432.368811667
2084,187554.607300592
2085,156338.169036843
2086,812681.399978706
2087,281080.386988787
2088,50315.4389977235
2089,291479.087946078
2090,0
2091,214740.128345767
2092,513251.919144273
2093,303463.109371296
2094,0
2095,127155.056777188
2096,405886.952179152
2097,398704.666932042
2098,0
2099,571740.746168507
2100,288897.37988275
2101,285474.740760805
2102,184195.425954209
2103,591484.559721806
2104,557965.739497405
2105,177271.360518543
2106,384808.159324656
2107,348517.634490789
2108,0
2109,288777.748125668
2110,262859.155920734
2111,0
2112,277826.415573707
2113,276634.163289405
2114,620388.18014846
2115,0
2116,0
2117,299930.143671297
2118,266965.093708975
2119,214510.765941869
2120,236454.514557656
2121,604919.984502823
2122,249282.40664768
2123,181926.419986299
2124,118267.120695329
2125,143489.361335441
2126,425952.468488918
2127,211674.358978404
2128,24192.5521116705
2129,445579.208530911
2130,234083.813136852
2131,1338023.3742761
2132,578451.956349676
2133,416366.18525652
2134,246612.084939595
2135,0
2136,204197.809785225
2137,0
2138,157833.178291047
2139,322002.47832886
2140,0
2141,123418.273729271
2142,296725.198623554
2143,179644.143886249
2144,179132.358265519
2145,0
2146,0
2147,240503.90178632
2148,449735.733486496
2149,373262.717698243
2150,74932.1842314178
2151,272134.534374613
2152,191754.391674682
2153,248303.065465604
2154,413062.398777042
2155,0
2156,763155.710303071
2157,115461.83418339
2158,311380.338338786
2159,530672.609470175
2160,303563.619305878
2161,0
2162,563073.45745242
2163,198067.824198699
2164,145717.923178388
2165,92518.9324206217
2166,581300.577268004
2167,307529.352258499
2168,132960.213868756
2169,240769.103431952
2170,203456.275834419
2171,117408.105692145
2172,0
2173,243620.345752768
2174,0
2175,227060.655097892
2176,232693.97666152
2177,0
2178,274033.011598438
2179,737562.482295836
2180,282408.177377754
2181,174286.817134037
2182,212486.501650885
2183,447599.125986062
2184,305177.741332986
2185,61354.5922265594
2186,395715.120257976
2187,1126161.21625464
2188,165256.396268399
2189,0
2190,216569.146147887
2191,163150.336610391
2192,99778.9004251766
2193,457405.336729687
2194,179404.012744441
2195,1056712.83312278
2196,0
2197,237554.747631468
2198,173276.032662992
2199,267698.280477226
2200,341794.801425743
2201,67203.7739306554
2202,173053.087672153
2203,202500.16462169
2204,99142.2925148355
2205,1017603.24359601
2206,111227.015648941
2207,28034.3318720942
2208,162266.490721251
2209,104101.424626848
2210,758617.670314883
2211,182394.453149359
2212,0
2213,284424.009886798
2214,106875.292082021
2215,0
2216,997497.769585006
2217,269708.156081474
2218,315399.017243781
2219,330324.232594232
2220,312440.962217118
2221,252074.016319276
2222,488223.656707695
2223,0
2224,77525.0858447924
2225,1067901.89526415
2226,78346.1663245119
2227,454736.843092184
2228,79416.1099336203
2229,248320.462715508
2230,0
2231,293441.238939115
2232,290985.065101347
2233,180057.893633135
2234,729033.914552583
2235,325512.774645554
2236,575811.953545799
2237,200099.676534752
2238,717528.611176824
2239,0
2240,0
2241,368224.386499462
2242,304400.050273032
2243,827197.774124335
2244,133642.283415294
2245,1346264.9550716
2246,163153.970309337
2247,569964.769209056
2248,0
2249,313150.20858207
2250,704343.939212729
2251,441095.294465408
2252,69908.8344973413
2253,81513.8777020764
2254,99302.941128579
2255,270634.746809895
2256,882206.657634367
2257,56163.442353344
2258,470150.584451273
2259,242566.362229432
2260,65948.3609066622
2261,314817.536363148
2262,352619.906971012
2263,300744.410976021
2264,1313276.70273829
2265,3294289.2143079
2266,0
2267,100948.901628997
2268,846263.054970312
2269,277390.58420747
2270,326905.118084329
2271,150279.887667261
2272,312184.537254628
2273,53979.6903691326
2274,0
2275,334846.889176599
2276,221070.09885073
2277,160524.629196419
2278,1898587.15947809
2279,197905.283588873
2280,180928.593387154
2281,104888.61947289
2282,1316104.27909263
2283,861746.842013538
2284,317362.418704026
2285,548412.017765284
2286,59347.6393079602
2287,394170.308749927
2288,50243.7288220231
2289,410985.443791356
2290,476108.218080132
2291,368947.223038973
2292,83738.9669235448
2293,168789.961676201
2294,382687.485654572
2295,303480.734671718
2296,386108.974013619
2297,205558.030817022
2298,251164.9977049
2299,150201.506864159
2300,165720.403712104
2301,158051.719292209
2302,264817.05242258
2303,567241.665454268
2304,0
2305,39114.694689441
2306,628508.608371619
2307,410702.784153945
2308,114105.983353984
2309,51110.8658811746
2310,682124.888791824
2311,0
2312,177576.803266966
2313,0
2314,258684.925373347
2315,156616.151606063
2316,702098.347478673
2317,183880.865881691
2318,225954.63729214
2319,267266.685346486
2320,229504.849993004
2321,430801.435235777
2322,0
2323,455636.073567884
2324,240658.851332334
2325,163921.296786165
2326,155412.855889685
2327,74368.1506301492
2328,129759.130425365
2329,402992.871782203
2330,587376.603415376
2331,67675.3257222785
2332,338880.947023234
